district_code,district_name,subdistrict_code,subdistrict_name,village_code,village_name
549,UDUPI,7066,BAINDURU,608674,Nada
549,UDUPI,7066,BAINDURU,608665,Nandanavana
549,UDUPI,7066,BAINDURU,608670,Navunda
549,UDUPI,7066,BAINDURU,608662,Paduvari
549,UDUPI,7066,BAINDURU,608660,Shiroor
549,UDUPI,7066,BAINDURU,608678,Thagarasi
549,UDUPI,7066,BAINDURU,608669,Ulloor [11]
549,UDUPI,7066,BAINDURU,608663,Uppunda
549,UDUPI,7066,BAINDURU,608661,Yedthare
549,UDUPI,7066,BAINDURU,608680,Yeljith
549,UDUPI,7068,BRAHMAVARA,608802,34 Kudi
549,UDUPI,7068,BRAHMAVARA,608806,38 Kalthur
549,UDUPI,7068,BRAHMAVARA,608846,52 Heroor (CT)
549,UDUPI,7068,BRAHMAVARA,608771,Achalady
549,UDUPI,7068,BRAHMAVARA,608795,Aroor
549,UDUPI,7068,BRAHMAVARA,608782,Avarse
549,UDUPI,7068,BRAHMAVARA,608792,Baikady
549,UDUPI,7068,BRAHMAVARA,608765,Balkudru
549,UDUPI,7068,BRAHMAVARA,608762,Bannady
549,UDUPI,7068,BRAHMAVARA,608774,Billadi
549,UDUPI,7068,BRAHMAVARA,608791,Chanthar
549,UDUPI,7068,BRAHMAVARA,608797,Cherkady
549,UDUPI,7068,BRAHMAVARA,938669,CHITRAPADI
549,UDUPI,7068,BRAHMAVARA,608761,Giliyar
549,UDUPI,7068,BRAHMAVARA,938670,GUNDMI
549,UDUPI,7068,BRAHMAVARA,608800,Haluvalli
549,UDUPI,7068,BRAHMAVARA,608789,Handady
549,UDUPI,7068,BRAHMAVARA,608778,Hanehalli
549,UDUPI,7068,BRAHMAVARA,608787,Haradi
549,UDUPI,7068,BRAHMAVARA,608794,Havanje
549,UDUPI,7068,BRAHMAVARA,608780,Heggunje
549,UDUPI,7068,BRAHMAVARA,608776,Herady
549,UDUPI,7068,BRAHMAVARA,608783,Hiliyana
549,UDUPI,7068,BRAHMAVARA,608769,Hosala
549,UDUPI,7068,BRAHMAVARA,608807,Hosoor
549,UDUPI,7068,BRAHMAVARA,608766,Irody
549,UDUPI,7068,BRAHMAVARA,608777,Kachur
549,UDUPI,7068,BRAHMAVARA,608785,Kadur
549,UDUPI,7068,BRAHMAVARA,608773,Kakkunje
549,UDUPI,7068,BRAHMAVARA,938671,KARKADA
549,UDUPI,7068,BRAHMAVARA,608770,Kavadi
549,UDUPI,7068,BRAHMAVARA,608805,Kenjoor
549,UDUPI,7068,BRAHMAVARA,608764,Kodi
549,UDUPI,7068,BRAHMAVARA,608760,Kotathattu
549,UDUPI,7068,BRAHMAVARA,608788,Kumragod
549,UDUPI,7068,BRAHMAVARA,608759,Manoor
549,UDUPI,7068,BRAHMAVARA,608790,Matpady
549,UDUPI,7068,BRAHMAVARA,608768,Moodahadu
549,UDUPI,7068,BRAHMAVARA,608779,Nadur
549,UDUPI,7068,BRAHMAVARA,608804,Nalkur
549,UDUPI,7068,BRAHMAVARA,608803,Nanchar
549,UDUPI,7068,BRAHMAVARA,608796,Neelavar
549,UDUPI,7068,BRAHMAVARA,608767,Pandeshwara
549,UDUPI,7068,BRAHMAVARA,938672,PARAMPALLI
549,UDUPI,7068,BRAHMAVARA,608801,Pejamangoor
549,UDUPI,7068,BRAHMAVARA,608772,Shiriyara
549,UDUPI,7068,BRAHMAVARA,608793,Uppoor
549,UDUPI,7068,BRAHMAVARA,608763,Vaddarse
549,UDUPI,7068,BRAHMAVARA,608781,Vandar
549,UDUPI,7068,BRAHMAVARA,608845,Varamballi (CT)
549,UDUPI,7068,BRAHMAVARA,608775,Yedthady
549,UDUPI,7065,HEBRI,608753,Albadi
549,UDUPI,7065,HEBRI,608883,Andaru
549,UDUPI,7065,HEBRI,608865,Belenje
549,UDUPI,7065,HEBRI,608752,Belve
549,UDUPI,7065,HEBRI,608869,Chara
549,UDUPI,7065,HEBRI,608868,Hebri
549,UDUPI,7065,HEBRI,608873,Kabbinale
549,UDUPI,7065,HEBRI,608870,Kerebettu
549,UDUPI,7065,HEBRI,608866,Kuchchur
549,UDUPI,7065,HEBRI,608757,Madammakki
549,UDUPI,7065,HEBRI,608872,Mudrady
549,UDUPI,7065,HEBRI,608867,Nadpalu
549,UDUPI,7065,HEBRI,608875,Padukudoor
549,UDUPI,7065,HEBRI,608754,Shedimane
549,UDUPI,7065,HEBRI,608871,Shivapura
549,UDUPI,7065,HEBRI,608874,Varanga
549,UDUPI,7067,KAPU,608835,108 Kalthur
549,UDUPI,7067,KAPU,608826,92 Heroor
549,UDUPI,7067,KAPU,608857,Bada (CT)
549,UDUPI,7067,KAPU,608823,Belle
549,UDUPI,7067,KAPU,608834,Belpu
549,UDUPI,7067,KAPU,608841,Hejamadi
549,UDUPI,7067,KAPU,608829,Innanje
549,UDUPI,7067,KAPU,608824,Kattingere
549,UDUPI,7067,KAPU,608821,Kote
549,UDUPI,7067,KAPU,608822,Kurkalu
549,UDUPI,7067,KAPU,608836,Kuthyar
549,UDUPI,7067,KAPU,608828,Majoor
549,UDUPI,7067,KAPU,608856,Mallar (CT)
549,UDUPI,7067,KAPU,608820,Mattu
549,UDUPI,7067,KAPU,608855,Moodabettu (CT)
549,UDUPI,7067,KAPU,608833,Muloor
549,UDUPI,7067,KAPU,608858,Nadsal (CT)
549,UDUPI,7067,KAPU,608843,Nandicoor
549,UDUPI,7067,KAPU,608840,Padebettu
549,UDUPI,7067,KAPU,608827,Padoor
549,UDUPI,7067,KAPU,608832,Padu
549,UDUPI,7067,KAPU,608842,Palimar
549,UDUPI,7067,KAPU,608830,Pangala
549,UDUPI,7067,KAPU,608837,Pilar
549,UDUPI,7067,KAPU,608844,Santhoor
549,UDUPI,7067,KAPU,608825,Shirva
549,UDUPI,7067,KAPU,608839,Tenka
549,UDUPI,7067,KAPU,608831,Uliargoli
549,UDUPI,7067,KAPU,608838,Yellur
549,UDUPI,7067,KAPU,608854,Yenagudde (CT)
549,UDUPI,5524,Karkal,608890,Bailoor
549,UDUPI,5524,Karkal,608899,Belman
549,UDUPI,5524,Karkal,608903,Bola
549,UDUPI,5524,Karkal,608907,Durga
549,UDUPI,5524,Karkal,608910,Eedu
549,UDUPI,5524,Karkal,608882,Hermunde
549,UDUPI,5524,Karkal,608881,Hirgana
549,UDUPI,5524,Karkal,608900,Inna
549,UDUPI,5524,Karkal,608913,Irvathuru
549,UDUPI,5524,Karkal,608885,Jarkala
549,UDUPI,5524,Karkal,608878,Kadthala
549,UDUPI,5524,Karkal,608894,Kallya
549,UDUPI,5524,Karkal,608888,Kanajaru
549,UDUPI,5524,Karkal,608905,Kanthavara
549,UDUPI,5524,Karkal,938673,KARKAL
549,UDUPI,5524,Karkal,608904,Kedinje
549,UDUPI,5524,Karkal,608886,Kervashe
549,UDUPI,5524,Karkal,608891,Kowdoor
549,UDUPI,5524,Karkal,608877,Kukkuje
549,UDUPI,5524,Karkal,608895,Kukkundoor
549,UDUPI,5524,Karkal,608887,Mala
549,UDUPI,5524,Karkal,608879,Marne
549,UDUPI,5524,Karkal,608906,Miyar
549,UDUPI,5524,Karkal,608908,Mudar
549,UDUPI,5524,Karkal,608901,Mulladka
549,UDUPI,5524,Karkal,608902,Mundkuru
549,UDUPI,5524,Karkal,608911,Nallur
549,UDUPI,5524,Karkal,608897,Nandalike
549,UDUPI,5524,Karkal,608889,Neere
549,UDUPI,5524,Karkal,608892,Ninjoor
549,UDUPI,5524,Karkal,608896,Nitte
549,UDUPI,5524,Karkal,608909,Nooralbettu
549,UDUPI,5524,Karkal,608893,Palli
549,UDUPI,5524,Karkal,608912,Renjala
549,UDUPI,5524,Karkal,608914,Sanoor (CT)
549,UDUPI,5524,Karkal,608884,Shirlal
549,UDUPI,5524,Karkal,608898,Sooda
549,UDUPI,5524,Karkal,608876,Yellare
549,UDUPI,5524,Karkal,608880,Yerlapady
549,UDUPI,5522,Kundapura,608718,Ajri
549,UDUPI,5522,Kundapura,608706,Aloor
549,UDUPI,5522,Kundapura,608756,Amasebailu
549,UDUPI,5522,Kundapura,608715,Ampar
549,UDUPI,5522,Kundapura,608738,Anagalli
549,UDUPI,5522,Kundapura,608735,Asodu
549,UDUPI,5522,Kundapura,608740,Balkur
549,UDUPI,5522,Kundapura,608739,Basrur
549,UDUPI,5522,Kundapura,608727,Beejadi
549,UDUPI,5522,Kundapura,608711,Bellal
549,UDUPI,5522,Kundapura,608732,Beloor
549,UDUPI,5522,Kundapura,608708,Chittoor
549,UDUPI,5522,Kundapura,608701,Devalkunda
549,UDUPI,5522,Kundapura,608689,Gangolli
549,UDUPI,5522,Kundapura,608728,Gopadi
549,UDUPI,5522,Kundapura,608688,Gujjadi
549,UDUPI,5522,Kundapura,608703,Gulvadi
549,UDUPI,5522,Kundapura,608696,Hakladi
549,UDUPI,5522,Kundapura,608750,Halady (76)
549,UDUPI,5522,Kundapura,608745,Hallady-Harkadi
549,UDUPI,5522,Kundapura,608714,Halnad
549,UDUPI,5522,Kundapura,608725,Hangaloor
549,UDUPI,5522,Kundapura,608749,Harady (28)
549,UDUPI,5522,Kundapura,608748,Hardally-Mandally
549,UDUPI,5522,Kundapura,608698,Harkoor
549,UDUPI,5522,Kundapura,608692,Hattiangadi
549,UDUPI,5522,Kundapura,608695,Hemmadi
549,UDUPI,5522,Kundapura,608751,Hengavalli
549,UDUPI,5522,Kundapura,608744,Heskathoor
549,UDUPI,5522,Kundapura,608742,Hombady-Mandadi
549,UDUPI,5522,Kundapura,608687,Hosadu
549,UDUPI,5522,Kundapura,608721,Hosangadi
549,UDUPI,5522,Kundapura,608709,Hosoor
549,UDUPI,5522,Kundapura,608707,Idurkunhadi
549,UDUPI,5522,Kundapura,608741,Japthi
549,UDUPI,5522,Kundapura,608736,Kalavara
549,UDUPI,5522,Kundapura,608719,Kamalashile
549,UDUPI,5522,Kundapura,608737,Kandavara
549,UDUPI,5522,Kundapura,608693,Kanyana
549,UDUPI,5522,Kundapura,608704,Karkunje
549,UDUPI,5522,Kundapura,608694,Kattabelthoor
549,UDUPI,5522,Kundapura,608713,Kavrady
549,UDUPI,5522,Kundapura,608733,Kedoor
549,UDUPI,5522,Kundapura,608702,Kenchanoor
549,UDUPI,5522,Kundapura,608710,Keradi
549,UDUPI,5522,Kundapura,608712,Kodladi
549,UDUPI,5522,Kundapura,608726,Koni
549,UDUPI,5522,Kundapura,608743,Korgi
549,UDUPI,5522,Kundapura,608758,Koteshwar (CT)
549,UDUPI,5522,Kundapura,608724,Kulanje
549,UDUPI,5522,Kundapura,608734,Kumbashi
549,UDUPI,5522,Kundapura,608699,Kundabarandadi
549,UDUPI,5522,Kundapura,938674,KUNDAPURA
549,UDUPI,5522,Kundapura,608722,Machattu
549,UDUPI,5522,Kundapura,608747,Molahalli
549,UDUPI,5522,Kundapura,608700,Noojadi
549,UDUPI,5522,Kundapura,608755,Rattadi
549,UDUPI,5522,Kundapura,608697,Senapur
549,UDUPI,5522,Kundapura,608716,Shankaranarayana
549,UDUPI,5522,Kundapura,608717,Siddapur
549,UDUPI,5522,Kundapura,608691,Tallur
549,UDUPI,5522,Kundapura,608730,Thekkatte
549,UDUPI,5522,Kundapura,608686,Trashi
549,UDUPI,5522,Kundapura,608723,Ulloor 74
549,UDUPI,5522,Kundapura,608731,Ulthoor
549,UDUPI,5522,Kundapura,608690,Uppinakudru
549,UDUPI,5522,Kundapura,938675,VADERAHOBALI
549,UDUPI,5522,Kundapura,608729,Vakwadi
549,UDUPI,5522,Kundapura,608705,Vandse
549,UDUPI,5522,Kundapura,608720,yedamogge
549,UDUPI,5522,Kundapura,608746,Yedyadi-Mathyadi
549,UDUPI,5523,Udupi,608784,33 Shiroor
549,UDUPI,5523,Udupi,608811,41 Shiroor
549,UDUPI,5523,Udupi,608851,Alevoor (CT)
549,UDUPI,5523,Udupi,608861,Ambalpady (OG)
549,UDUPI,5523,Udupi,608814,Anjaru
549,UDUPI,5523,Udupi,608813,Athradi
549,UDUPI,5523,Udupi,939212,BADAGABETTU(76)
549,UDUPI,5523,Udupi,608850,Badagabettu (No.80) (CT)
549,UDUPI,5523,Udupi,608812,Badanidiyur
549,UDUPI,5523,Udupi,608809,Bairampalli
549,UDUPI,5523,Udupi,608798,Bellampalli
549,UDUPI,5523,Udupi,608810,Bellarpadi
549,UDUPI,5523,Udupi,608815,Bommarabettu
549,UDUPI,5523,Udupi,938676,HERGA
549,UDUPI,5523,Udupi,608817,Hirebettu
549,UDUPI,5523,Udupi,608863,Kadekar (OG)
549,UDUPI,5523,Udupi,608859,Kelarkalabettu (OG)
549,UDUPI,5523,Udupi,608862,Kidiyoor (OG)
549,UDUPI,5523,Udupi,938677,KODAVURU
549,UDUPI,5523,Udupi,608849,Korangrapady (CT)
549,UDUPI,5523,Udupi,608816,Kudi (82)
549,UDUPI,5523,Udupi,608799,Kukkehalli
549,UDUPI,5523,Udupi,608864,Kuthpady (OG)
549,UDUPI,5523,Udupi,608853,Manipura (CT)
549,UDUPI,5523,Udupi,608818,Marne
549,UDUPI,5523,Udupi,608860,Moodanidambur (OG)
549,UDUPI,5523,Udupi,608847,MOODUTHONSE
549,UDUPI,5523,Udupi,608786,PADUTHONSE
549,UDUPI,5523,Udupi,608808,Perdoor
549,UDUPI,5523,Udupi,608819,Pernankila
549,UDUPI,5523,Udupi,938678,PUTTURU
549,UDUPI,5523,Udupi,938679,SHIVALLI
549,UDUPI,5523,Udupi,608848,Tenkanidyoor (CT)
549,UDUPI,5523,Udupi,608852,Udyavara (CT)
550,UTTARA KANNADA,5484,Ankola,603401,Achave
550,UTTARA KANNADA,5484,Ankola,603378,Adigon
550,UTTARA KANNADA,5484,Ankola,603343,Adlur
550,UTTARA KANNADA,5484,Ankola,603376,Agragon
550,UTTARA KANNADA,5484,Ankola,603347,Agsur
550,UTTARA KANNADA,5484,Ankola,603330,Algeri
550,UTTARA KANNADA,5484,Ankola,603390,Andle
550,UTTARA KANNADA,5484,Ankola,938819,ANKOLA
550,UTTARA KANNADA,5484,Ankola,603404,Aversa (CT)
550,UTTARA KANNADA,5484,Ankola,603391,Balale
550,UTTARA KANNADA,5484,Ankola,603331,Baleguli
550,UTTARA KANNADA,5484,Ankola,603366,Belambar
550,UTTARA KANNADA,5484,Ankola,603328,Belekeri
550,UTTARA KANNADA,5484,Ankola,603380,Belse
550,UTTARA KANNADA,5484,Ankola,603333,Berde
550,UTTARA KANNADA,5484,Ankola,603364,Bhasgod
550,UTTARA KANNADA,5484,Ankola,603329,Bhavikeri
550,UTTARA KANNADA,5484,Ankola,603374,Bilehoingi
550,UTTARA KANNADA,5484,Ankola,603405,Bobruwada (CT)
550,UTTARA KANNADA,5484,Ankola,603332,Bogribail
550,UTTARA KANNADA,5484,Ankola,603362,Bole
550,UTTARA KANNADA,5484,Ankola,603403,Brahmur
550,UTTARA KANNADA,5484,Ankola,603384,Devigadde
550,UTTARA KANNADA,5484,Ankola,603352,Dongri
550,UTTARA KANNADA,5484,Ankola,603336,Gule
550,UTTARA KANNADA,5484,Ankola,603397,Gundabala
550,UTTARA KANNADA,5484,Ankola,603373,Hadav
550,UTTARA KANNADA,5484,Ankola,603357,Halvalli
550,UTTARA KANNADA,5484,Ankola,603324,Harwada
550,UTTARA KANNADA,5484,Ankola,603327,Hattikeri
550,UTTARA KANNADA,5484,Ankola,603351,Hebbul
550,UTTARA KANNADA,5484,Ankola,603355,HEGGARA
550,UTTARA KANNADA,5484,Ankola,603346,Heggar Makkigadde
550,UTTARA KANNADA,5484,Ankola,603335,Heggarnikotebavi
550,UTTARA KANNADA,5484,Ankola,603377,Hegre
550,UTTARA KANNADA,5484,Ankola,603372,Hichkad
550,UTTARA KANNADA,5484,Ankola,603398,Hillur
550,UTTARA KANNADA,5484,Ankola,603368,Honnebail
550,UTTARA KANNADA,5484,Ankola,603361,Hosgadde
550,UTTARA KANNADA,5484,Ankola,603382,Joog
550,UTTARA KANNADA,5484,Ankola,603402,Kabgal
550,UTTARA KANNADA,5484,Ankola,603356,Kalleshwar
550,UTTARA KANNADA,5484,Ankola,603383,Kamge
550,UTTARA KANNADA,5484,Ankola,603358,Kammani
550,UTTARA KANNADA,5484,Ankola,603371,Kanagil
550,UTTARA KANNADA,5484,Ankola,603344,Kanchinmale
550,UTTARA KANNADA,5484,Ankola,603392,Karebail
550,UTTARA KANNADA,5484,Ankola,603349,Kattinhakkal
550,UTTARA KANNADA,5484,Ankola,603348,Kavalalli
550,UTTARA KANNADA,5484,Ankola,603338,Kendige
550,UTTARA KANNADA,5484,Ankola,603394,Kenkanishivapur
550,UTTARA KANNADA,5484,Ankola,603353,Kodlagadde
550,UTTARA KANNADA,5484,Ankola,603387,Kodsani
550,UTTARA KANNADA,5484,Ankola,603365,Kogre
550,UTTARA KANNADA,5484,Ankola,603399,Kuntgani
550,UTTARA KANNADA,5484,Ankola,603337,Lakkeguli
550,UTTARA KANNADA,5484,Ankola,603408,Laxmeshwar (OG)
550,UTTARA KANNADA,5484,Ankola,603340,Mallani
550,UTTARA KANNADA,5484,Ankola,603400,Manigadde
550,UTTARA KANNADA,5484,Ankola,603375,Manjaguni
550,UTTARA KANNADA,5484,Ankola,603345,Marugadde
550,UTTARA KANNADA,5484,Ankola,603389,Mogta
550,UTTARA KANNADA,5484,Ankola,603395,Moralli
550,UTTARA KANNADA,5484,Ankola,603359,Nadibag
550,UTTARA KANNADA,5484,Ankola,603342,Navagadde
550,UTTARA KANNADA,5484,Ankola,603334,Nellurkanchinbail
550,UTTARA KANNADA,5484,Ankola,603360,Poojgeri
550,UTTARA KANNADA,5484,Ankola,603385,Sagadgeri
550,UTTARA KANNADA,5484,Ankola,603326,Sakalbena
550,UTTARA KANNADA,5484,Ankola,939241,SHEDAGERI
550,UTTARA KANNADA,5484,Ankola,603363,Shetgeri
550,UTTARA KANNADA,5484,Ankola,603354,Shevakar
550,UTTARA KANNADA,5484,Ankola,603341,Sheveguli
550,UTTARA KANNADA,5484,Ankola,603339,Shikliturli
550,UTTARA KANNADA,5484,Ankola,603369,Shinganmakki
550,UTTARA KANNADA,5484,Ankola,603396,Shirgunji
550,UTTARA KANNADA,5484,Ankola,603406,Shirkuli (OG)
550,UTTARA KANNADA,5484,Ankola,603381,Shirur
550,UTTARA KANNADA,5484,Ankola,603350,Sunksal
550,UTTARA KANNADA,5484,Ankola,603370,Surve
550,UTTARA KANNADA,5484,Ankola,603393,Takatgeri
550,UTTARA KANNADA,5484,Ankola,603379,Talgadde
550,UTTARA KANNADA,5484,Ankola,603407,Tenkankeri (OG)
550,UTTARA KANNADA,5484,Ankola,603386,Ulware
550,UTTARA KANNADA,5484,Ankola,603409,Vandige (OG)
550,UTTARA KANNADA,5484,Ankola,603325,Varilbena
550,UTTARA KANNADA,5484,Ankola,603388,Vasar Kudrige
550,UTTARA KANNADA,5484,Ankola,603367,Wadibogri
550,UTTARA KANNADA,5488,Bhatkal,603844,Agga
550,UTTARA KANNADA,5488,Bhatkal,603841,Antravalli
550,UTTARA KANNADA,5488,Bhatkal,603867,Aravakki
550,UTTARA KANNADA,5488,Bhatkal,603843,Badabag
550,UTTARA KANNADA,5488,Bhatkal,603818,Bailur
550,UTTARA KANNADA,5488,Bhatkal,603831,Bastigalamigte (Hadin)
550,UTTARA KANNADA,5488,Bhatkal,603848,Bastigalmigte (Koppa )
550,UTTARA KANNADA,5488,Bhatkal,603835,Behalli
550,UTTARA KANNADA,5488,Bhatkal,603839,Belalkhanda
550,UTTARA KANNADA,5488,Bhatkal,603856,Belke
550,UTTARA KANNADA,5488,Bhatkal,603829,Belni
550,UTTARA KANNADA,5488,Bhatkal,603871,Benandoor
550,UTTARA KANNADA,5488,Bhatkal,603821,Bengre
550,UTTARA KANNADA,5488,Bhatkal,603869,Bese
550,UTTARA KANNADA,5488,Bhatkal,603860,Bilurmane
550,UTTARA KANNADA,5488,Bhatkal,603833,CHOUTANI
550,UTTARA KANNADA,5488,Bhatkal,603864,Devastan Megthe
550,UTTARA KANNADA,5488,Bhatkal,603853,Golibilur
550,UTTARA KANNADA,5488,Bhatkal,603855,Gorte
550,UTTARA KANNADA,5488,Bhatkal,603862,Hadavalli
550,UTTARA KANNADA,5488,Bhatkal,603852,Hadeel
550,UTTARA KANNADA,5488,Bhatkal,603832,Hadin
550,UTTARA KANNADA,5488,Bhatkal,603858,Hadlur
550,UTTARA KANNADA,5488,Bhatkal,603870,Hallari
550,UTTARA KANNADA,5488,Bhatkal,603847,Hallyani
550,UTTARA KANNADA,5488,Bhatkal,603846,Hasarvalli
550,UTTARA KANNADA,5488,Bhatkal,603824,Heble
550,UTTARA KANNADA,5488,Bhatkal,603873,HEJJALA
550,UTTARA KANNADA,5488,Bhatkal,603845,Henjale
550,UTTARA KANNADA,5488,Bhatkal,603857,Herur
550,UTTARA KANNADA,5488,Bhatkal,603842,Hudil
550,UTTARA KANNADA,5488,Bhatkal,603878,Jali (CT)
550,UTTARA KANNADA,5488,Bhatkal,603872,Kaggundi
550,UTTARA KANNADA,5488,Bhatkal,603820,Kaikini
550,UTTARA KANNADA,5488,Bhatkal,603826,Karikal
550,UTTARA KANNADA,5488,Bhatkal,603874,Kekkod
550,UTTARA KANNADA,5488,Bhatkal,603868,Kerehittal
550,UTTARA KANNADA,5488,Bhatkal,603840,Kitre
550,UTTARA KANNADA,5488,Bhatkal,603859,Konar
550,UTTARA KANNADA,5488,Bhatkal,603823,Koppa
550,UTTARA KANNADA,5488,Bhatkal,603851,Kotkhanda
550,UTTARA KANNADA,5488,Bhatkal,603866,Kulawadi
550,UTTARA KANNADA,5488,Bhatkal,603861,Kuntavani
550,UTTARA KANNADA,5488,Bhatkal,603865,Kurandur
550,UTTARA KANNADA,5488,Bhatkal,603850,Marukeri
550,UTTARA KANNADA,5488,Bhatkal,603819,Mavalli
550,UTTARA KANNADA,5488,Bhatkal,603828,Mavinkurve
550,UTTARA KANNADA,5488,Bhatkal,603836,MOODABHATKAL
550,UTTARA KANNADA,5488,Bhatkal,603875,Mugali
550,UTTARA KANNADA,5488,Bhatkal,603830,Mundalli
550,UTTARA KANNADA,5488,Bhatkal,603849,Murkodi
550,UTTARA KANNADA,5488,Bhatkal,603837,Muttalli
550,UTTARA KANNADA,5488,Bhatkal,603876,Nuz
550,UTTARA KANNADA,5488,Bhatkal,603834,Purvarga
550,UTTARA KANNADA,5488,Bhatkal,603822,Shirali
550,UTTARA KANNADA,5488,Bhatkal,938820,SUSAGADI
550,UTTARA KANNADA,5488,Bhatkal,603825,Taggorgod
550,UTTARA KANNADA,5488,Bhatkal,603838,Talan
550,UTTARA KANNADA,5488,Bhatkal,603827,Talgod
550,UTTARA KANNADA,5488,Bhatkal,603877,Venkatapura (CT)
550,UTTARA KANNADA,5488,Bhatkal,603863,Voni Bagil
550,UTTARA KANNADA,5488,Bhatkal,603854,Yelavadikavoor
550,UTTARA KANNADA,7064,DANDELI,602754,Ajgarni
550,UTTARA KANNADA,7064,DANDELI,602773,Alur
550,UTTARA KANNADA,7064,DANDELI,602757,Ambewadi
550,UTTARA KANNADA,7064,DANDELI,602789,Amga
550,UTTARA KANNADA,7064,DANDELI,602779,Badakanshirda
550,UTTARA KANNADA,7064,DANDELI,602792,Badashirgur
550,UTTARA KANNADA,7064,DANDELI,939240,BAILPAR (HAMLET)
550,UTTARA KANNADA,7064,DANDELI,602758,Bedarshirgur
550,UTTARA KANNADA,7064,DANDELI,602794,Bommanalli
550,UTTARA KANNADA,7064,DANDELI,602776,Dandeli (Rural)
550,UTTARA KANNADA,7064,DANDELI,602772,Domagera
550,UTTARA KANNADA,7064,DANDELI,602791,Donshirgur
550,UTTARA KANNADA,7064,DANDELI,602751,Gobral
550,UTTARA KANNADA,7064,DANDELI,602790,Gutti
550,UTTARA KANNADA,7064,DANDELI,602750,Haregali
550,UTTARA KANNADA,7064,DANDELI,602780,Harnoda
550,UTTARA KANNADA,7064,DANDELI,602788,Jamaga
550,UTTARA KANNADA,7064,DANDELI,602785,Kalbhavi
550,UTTARA KANNADA,7064,DANDELI,602774,Kalginatti
550,UTTARA KANNADA,7064,DANDELI,602778,Kariyampali
550,UTTARA KANNADA,7064,DANDELI,602795,Kegdal
550,UTTARA KANNADA,7064,DANDELI,602777,Kerwad (Dandeli)
550,UTTARA KANNADA,7064,DANDELI,602787,Kulgi
550,UTTARA KANNADA,7064,DANDELI,602813,Kumbarkop
550,UTTARA KANNADA,7064,DANDELI,602756,Kumbarkop
550,UTTARA KANNADA,7064,DANDELI,602781,Mainal
550,UTTARA KANNADA,7064,DANDELI,602784,Malawad
550,UTTARA KANNADA,7064,DANDELI,602753,Singatgeri
550,UTTARA KANNADA,7064,DANDELI,602830,Tattigeri
550,UTTARA KANNADA,7064,DANDELI,602755,Vitnal
550,UTTARA KANNADA,5480,Haliyal,602797,Addigera
550,UTTARA KANNADA,5480,Haliyal,602826,Adikehosur
550,UTTARA KANNADA,5480,Haliyal,602807,Agasalkatta
550,UTTARA KANNADA,5480,Haliyal,602808,Ajga0N
550,UTTARA KANNADA,5480,Haliyal,602824,Ajminal
550,UTTARA KANNADA,5480,Haliyal,602856,Alolli
550,UTTARA KANNADA,5480,Haliyal,602842,Ambodaga
550,UTTARA KANNADA,5480,Haliyal,602852,Ammankop
550,UTTARA KANNADA,5480,Haliyal,602838,Antrolli
550,UTTARA KANNADA,5480,Haliyal,602833,Arlwad
550,UTTARA KANNADA,5480,Haliyal,602816,Arshingeri
550,UTTARA KANNADA,5480,Haliyal,602766,Bablikop
550,UTTARA KANNADA,5480,Haliyal,602768,Baloga
550,UTTARA KANNADA,5480,Haliyal,602820,Balshettikop
550,UTTARA KANNADA,5480,Haliyal,602875,Basawalli
550,UTTARA KANNADA,5480,Haliyal,602865,Belwatgi
550,UTTARA KANNADA,5480,Haliyal,602798,Bhagawati
550,UTTARA KANNADA,5480,Haliyal,602854,Bhanasageri
550,UTTARA KANNADA,5480,Haliyal,602801,Bhimanalli
550,UTTARA KANNADA,5480,Haliyal,602762,Bidrolli
550,UTTARA KANNADA,5480,Haliyal,602831,Bogur
550,UTTARA KANNADA,5480,Haliyal,602822,Bukkankoppa
550,UTTARA KANNADA,5480,Haliyal,602850,Buzurkanchanalli
550,UTTARA KANNADA,5480,Haliyal,602765,Channapur
550,UTTARA KANNADA,5480,Haliyal,938821,CHATRANALA
550,UTTARA KANNADA,5480,Haliyal,602858,Chibbalgeri
550,UTTARA KANNADA,5480,Haliyal,602783,Chimnalli
550,UTTARA KANNADA,5480,Haliyal,602873,Chinaginkop
550,UTTARA KANNADA,5480,Haliyal,602821,Chotakanshirda
550,UTTARA KANNADA,5480,Haliyal,602827,Dodkop
550,UTTARA KANNADA,5480,Haliyal,602866,Dongrikop
550,UTTARA KANNADA,5480,Haliyal,602836,Dusagi
550,UTTARA KANNADA,5480,Haliyal,602805,Gadagera
550,UTTARA KANNADA,5480,Haliyal,602804,Gardolli
550,UTTARA KANNADA,5480,Haliyal,602862,Ghadiyal
550,UTTARA KANNADA,5480,Haliyal,602868,Golehalli
550,UTTARA KANNADA,5480,Haliyal,938823,GUDDAPURA
550,UTTARA KANNADA,5480,Haliyal,602864,Guledkop
550,UTTARA KANNADA,5480,Haliyal,602818,Gundolli
550,UTTARA KANNADA,5480,Haliyal,602859,Guttibail
550,UTTARA KANNADA,5480,Haliyal,938824,GUTTIGERI
550,UTTARA KANNADA,5480,Haliyal,938825,HALIYALA
550,UTTARA KANNADA,5480,Haliyal,602810,Halsi
550,UTTARA KANNADA,5480,Haliyal,602878,Hampehalli
550,UTTARA KANNADA,5480,Haliyal,602759,Handli
550,UTTARA KANNADA,5480,Haliyal,602769,Harwalli
550,UTTARA KANNADA,5480,Haliyal,602847,Havagi
